ID	SEROTYPE	PRS	LMO0737	LMO1118	ORF2110	ORF2819	COMMENT
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12185765.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761311.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761313.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761314.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761317.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761330.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761333.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761345.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761347.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761348.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761349.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761485.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12761955.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12762063.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12762064.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12762065.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12762066.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12762067.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800808.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800810.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800811.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800813.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800814.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800815.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800816.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800826.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800827.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12800836.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801032.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801033.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801139.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801141.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801142.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801143.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801295.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801296.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801312.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801650.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12801651.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12845599.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12876697.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR12965747.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR13187410.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR1373618.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR2147312.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR2636957.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR2636958.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR2636959.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3021475.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3021476.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3021477.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3021483.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3199552.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3649729.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3649730.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3649731.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3649756.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3649789.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660012.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660013.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660014.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660016.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660017.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660018.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660022.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660024.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3660026.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3743165.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR3743169.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR5839918.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR5870989.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR5985801.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR6163103.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR7449516.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR7521604.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR9280623.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR9952500.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
/scratch.global/fermx014/FMPRE/100RUNS_Listeria_SNP_group_all_isolates/fq/SRR9952506.skesa.fa	1/2a, 3a	FULL	FULL	NONE	NONE	NONE	
